cont,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
502,0.2742800189,0.7994353756,0.6784928584,0.8490485384,0.2365371121,0.02512398143,0.001008041831,0.7040734686,0.1878996901,0.8127306286,0.7858540049,0.4036501456,0.05379331646,0.7710050395,0.09872728613,0.006451611809,0.02930664761,0.02932761087,0.2903681116,1
503,0.3130297434,0.7909089631,0.6527841592,0.9212755472,0.3333239463,0.04526581939,0.003056526953,0.6856439535,0.1694322534,0.5702715571,0.7893051882,0.3994259592,0.03673654456,0.9044498746,0.4497903333,0.3333333326,0.295568263,0.2889842632,0.3017366341,1
504,0.7507596146,0.4877363994,0.1653225628,0.803437572,0.7258734441,0.1198521119,0.02672788318,0.8095099181,0.7399187958,0,0.4559567544,0.3737821718,0.03154502396,0.9815257701,0.0754309816,0.006451611809,0.2015725518,0.2017167382,0.1053831299,1
505,0.6385015355,0.5376998731,0.4897332058,0.8627960578,0.4461369492,0.081284155,0.01590582592,0.8046552771,0.6749651827,0,0.5662378988,0.393643826,0.04532979454,0.9044498746,0.1620441893,0.006451611809,0.1990707648,0.1992131617,0.1317075602,1
506,0.5983268807,0.5285452406,0.4793269096,0.8361679601,0.4311293969,0.09446394805,0.01902049328,0.7771391573,0.6214264088,0,0.57145504,0.3688336692,0.04078065093,0.9815257701,0.04495696331,0.006451611809,0.03145103645,0.03147353362,0.112399068,1
507,0.6138432766,0.5536634071,0.5056890533,0.854720295,0.4217136195,0.07997447187,0.01360900427,0.8309578526,0.7112180531,0,0.571895637,0.4734763582,0.03701346278,0.9292854426,0.1161726724,0.006451611809,0.2230164403,0.2231759657,0.1283943193,1
508,0.7249884158,0.4750550923,0.1727470428,0.7421823956,0.6587399066,0.06933883224,0.01379772878,0.9263255318,0.8700317387,0,0.4323480551,0.3702426467,0.04098262054,0.8571440339,0.08338516489,0.006451611809,0.1997855611,0.1999284692,0.08430111788,1
509,0.6822139262,0.4915343947,0.2932526401,0.7794357576,0.5695759878,0.1115356152,0.03063533382,0.8016853031,0.6680377248,0,0.4641632362,0.5102498839,0.1515158822,0.9549628925,0.09236371678,0.006451611809,0.2033595425,0.2035050072,0.115555018,1
510,0.6733042063,0.4901308657,0.4660079584,0.8669233359,0.4748088243,0.1006286023,0.01722534417,0.7842888688,0.6763935525,0,0.5387392137,0.4103796014,0.04611371082,0.9292854426,0.07805488114,0.006451611809,0.1979985704,0.1981402003,0.08700160152,1
511,0.5676786829,0.565977681,0.5126246579,0.7718846796,0.3341566812,0.1979754807,0.09125413495,0.8133663586,0.6572220276,0,0.5876907892,0.3380909324,0.06187747889,0.8345998441,0.204030355,0.006451611809,0.2201572552,0.2203147353,0.2677370068,1
512,0.708266293,0.5158620114,0.4223667177,0.8631064996,0.516483337,0.1034359771,0.03140071934,0.8662875619,0.7722017332,0,0.5363332258,0.3373411481,0.04510815497,0.9549628925,0.1754378923,0.006451611809,0.1887062187,0.1888412017,0.2469022668,1
513,0.6675584012,0.5115862018,0.45739115,0.8509118526,0.468238106,0.08635104214,0.01623951765,0.841989343,0.7321118332,0,0.5442932356,0.4008208269,0.03162646747,0.9292854426,0.08587307639,0.006451611809,0.2276626162,0.2278254649,0.0501433437,1
514,0.5353889209,0.4650585015,0.3568830696,0.6589687445,0.3865695966,0.05704424067,0.006119901639,0.9272685351,0.8603569611,0.3404808321,0.4730959255,0.2570714185,0.1053520083,0.9815257701,0.1420750245,0.040860214,0.1150822016,0.1144492132,0.1814364715,1
515,0.5564603779,0.4628414857,0.3572056683,0.6960431525,0.4221941059,0.04578008556,0.004176004794,0.9335526187,0.8695290363,0.3238021643,0.4834095009,0.1607807443,0.03900234672,0.5094746006,0.1631427941,0.006451611809,0.1122230164,0.1123032904,0.2585148148,1
516,0.5513301336,0.6119588557,0.380540904,0.7140367495,0.4153836619,0.04743696595,0.003607717793,0.8828436655,0.7820910347,0.2144388857,0.5322863221,0.1818280621,0.08785331596,0.3054744504,0.199877965,0.006451611809,0.1804860615,0.1806151645,0.2071544756,1
517,0.5155746922,0.6056712611,0.3791852288,0.6938460063,0.3972094414,0.05237545336,0.004130908384,0.869165642,0.7590582201,0.3004667429,0.522472963,0.2083927813,0.03380245789,0.8804154546,0.157013589,0.006451611809,0.2226590422,0.2228183119,0.1454210481,1
518,0.5606860097,0.502790946,0.3546855988,0.6502049552,0.3803540973,0.06901075924,0.008436016814,0.922275367,0.8563790634,0.339263025,0.481201397,0.2213142598,0.03130165069,0.9292854426,0.1378198055,0.006451611809,0.1179413867,0.1180257511,0.1546502834,1
519,0.5320270183,0.5491371278,0.3514768466,0.6759686146,0.4086796397,0.05447404022,0.004760433127,0.9068562662,0.8330528424,0.3033472786,0.4963066232,0.2265672863,0.03929389646,0.9044498746,0.2243935715,0.006451611809,0.219799857,0.2199570815,0.1748312505,1
520,0.5503472216,0.5283816281,0.3770012859,0.6965059261,0.4020601852,0.04874604409,0.004367163715,0.9259226485,0.8535513849,0.3398983464,0.5174211832,0.1934974469,0.05919218991,0.9292854426,0.158218691,0.006451611809,0.2180128663,0.2181688126,0.1650642578,1
521,0.540834726,0.518354272,0.384028539,0.725840902,0.4232066593,0.04718714004,0.003643357371,0.8997000784,0.8173766862,0.3452446393,0.5100923206,0.2601433843,0.03130165069,0.9815257701,0.1229380398,0.0236559129,0.1593995711,0.1591559371,0.1049675692,1
522,0.6566127512,0.4470770687,0.3344504304,0.7508525674,0.4990160202,0.7747369431,0.6797298209,0.7147376136,0.6812566566,0,0.4408124699,0.1981758955,0.03929389646,0.9044498746,0,0.006451611809,0,0,0,1
523,0.6982502684,0.4243258841,0.1217101181,0.6502912762,0.6226774409,0.7516601264,0.6640205926,0.7573201058,0.7227766074,0,0.3598122748,0.2158569887,0.03537789186,0.9549628925,0.0008494937664,0.006451611809,0.005718370264,0.005722460658,0.04382938668,1
524,0.6750133797,0.4570740272,0.2999012161,0.7524081902,0.5364479245,0.88315937,0.8519543502,0.6933817661,0.6655568594,0,0.4426925521,0.2170650502,0.06665811248,0.676790515,0,0.006451611809,0,0,0,1
525,0.7213001176,0.4698193383,0.2125142261,0.7792587298,0.6533532124,0.83375958,0.7561589566,0.6149627101,0.5789623315,0,0.44409526,0.2819685743,0.03034248032,0.9549628925,0,0.006451611809,0,0,0,1
526,0.6949788724,0.440187452,0.2083418217,0.7443772211,0.6238585701,0.6674746983,0.4864530454,0.7123430099,0.7311997504,0,0.4110419107,0.1666560554,0.03919649878,0.9292854426,0.004253526049,0.006451611809,0.0189421015,0.01895565093,0.06703317899,1
527,0.6860965284,0.4549532592,0.2921638048,0.7404695392,0.5329132422,0.7267675563,0.5700096842,0.5086327671,0.5388147199,0,0.4282113613,0.1323738595,0.04390726336,0.9292854426,0,0.006451611809,0,0,0,1
528,0.7289962889,0.452321582,0.1985955578,0.7801057251,0.668646883,0.6797032028,0.5026597613,0.5203580313,0.5407828315,0,0.4228172701,0.1910502098,0.07835472296,0.9292854426,0,0.006451611809,0,0,0,1
529,0.6254072838,0.4792831417,0.4260931655,0.7059779784,0.3602035146,0.6633791748,0.4823223489,0.6120155473,0.5644285575,0,0.4698116054,0.2103449204,0.2070174537,0.5649256788,0,0.006451611809,0,0,0,1
530,0.6322509322,0.4682194496,0.4242963167,0.6104824222,0.2694468873,0.6904002445,0.5235154581,0.5626918034,0.5241226846,0,0.4426915746,0.1935541061,0.03026356375,0.8804154546,0,0.006451611809,0,0,0,1
531,0.6991971882,0.4632437636,0.4007517561,0.7624665872,0.4413431632,0.6237951597,0.4388318217,0.6097865145,0.5752357516,0,0.4544783478,0.1454408361,0.07835472296,0.5948116459,0.005876186145,0.006451611809,0.02537526805,0.02539341917,0.06919553957,1
532,0.5376406492,0.4954022442,0.2844606889,0.5545499051,0.3605918303,0.03343922615,0.001927166722,0.9261946522,0.8563728555,0.6078965286,0.4233075505,0.460192219,0.04854451006,0.7128612222,0.09856735738,0.05806451509,0.1647605432,0.1638054363,0.1112898523,1
533,0.6131298827,0.4704440937,0.2249246161,0.5543209563,0.4222732585,0.03435961406,0.002581757392,0.9399709926,0.838543456,0.4911143143,0.4083248401,0.4455341327,0.03105972873,0.9815257701,0.07969342499,0.006451611809,0.2508934954,0.2510729614,0.05669393964,1
534,0.4539166209,0.5816752249,0.521697669,0.8053277165,0.3571606118,0.04121864848,0.002472060501,0.738367167,0.5008764825,0.4981188857,0.6151824239,0.4110742973,0.06749478049,0.4591224781,0.06574318111,0.2473118271,0.01786990708,0.01287553648,0.3295797971,1
535,0.5009362449,0.5370171236,0.4713450525,0.5630343602,0.1745055266,0.05165766136,0.003703369815,0.8084678746,0.654373693,0.41623785,0.5020431061,0.3589560686,0.03081923235,0.5796770831,0.1196027367,0.040860214,0.2283774124,0.2278254649,0.06734887738,1
536,0.554163649,0.5475737746,0.4656694118,0.6315803629,0.246892345,0.03795662253,0.002486214804,0.8871141628,0.7796799831,0.4580291964,0.5255811549,0.3451470025,0.03900234672,0.4964369961,0.07239020094,0.006451611809,0.09435310936,0.09442060086,0.1218785076,1
537,0.7883548866,0.5891127859,0.2163342688,0.7445305636,0.6156970409,0.9025441482,0.7980302783,0.3916145241,0.5681687084,0,0.4630181922,0.1013638424,0.03089923999,0.9815257701,0,0.006451611809,0,0,0,1
538,0.771851895,0.645439027,0.3451226278,0.7923283693,0.5281484757,0.9313343345,0.8566826033,0.4711815469,0.5526769566,0,0.5154011409,0.1242068165,0.03170807567,0.8804154546,0,0.006451611809,0,0,0,1
539,0.7860011461,0.5108949608,0.0940899043,0.6998450316,0.6994601112,0.6920457839,0.4742789827,0.3116886829,0.5293618763,0,0.4256285934,0.103896266,0.03738544218,0.6426695793,0,0.006451611809,0,0,0,1
540,0.7145091676,0.5116790809,0.3789195462,0.7560984535,0.4578668128,0.887152155,0.780084898,0.4333842555,0.499961323,0,0.480042304,0.08812347189,0.0319538781,0.6594963423,0,0.006451611809,0,0,0,1
541,0.7597817687,0.498836563,0.00004355405967,0.6657072661,0.7641345869,0.778878137,0.5939250834,0.3168593145,0.578726669,0,0.4017332918,0.114443446,0.03813898377,0.5796770831,0,0.006451611809,0,0,0,1
542,0.7543282863,0.5604230697,0.3292924692,0.7517747179,0.5052735151,0.7388318792,0.5422881531,0.4272719644,0.5327727884,0,0.4770005032,0.04834021982,0.03089923999,0.3232976221,0,0.006451611809,0,0,0,1
543,0.7533665796,0.5863616281,0.3305015182,0.7190445336,0.4722700839,0.7912358442,0.6188538153,0.4819314217,0.5818357126,0,0.4853127177,0.09643101502,0.03484623172,0.391715603,0,0.006451611809,0,0,0,1
544,0.7324152444,0.5823377386,0.2831443066,0.7177710475,0.5202752232,0.8479775172,0.7076659922,0.4657923211,0.5929783113,0,0.4607419831,0.1050501233,0.03026356375,0.8804154546,0,0.006451611809,0,0,0,1
545,0.7569608835,0.5032908862,0.1523799538,0.6812927488,0.6208575957,0.867044192,0.7369981166,0.3393681873,0.5439996885,0,0.4252237019,0.06040806446,0.0320361399,0.9815257701,0,0.006451611809,0,0,0,1
546,0.7651595725,0.6050095666,0.3171265371,0.7548604866,0.520916228,0.7189521745,0.5114084857,0.4733423024,0.5966488854,0,0.4827854229,0.08064948254,0.03337507118,0.6262915295,0,0.006451611809,0,0,0,1
547,0.5118011706,0.5951875652,0.3682231944,0.761014299,0.4737565642,0.06546360178,0.007061845232,0.8454464672,0.7298511054,0.2898936179,0.5468814436,0.1434840724,0.03018480672,0.9292854426,0.2995659532,0.006451611809,0.2984274482,0.2986409156,0.223341756,1
548,0.5103213131,0.6338735845,0.396725727,0.8051914959,0.4869698659,0.03745341044,0.002087535565,0.8589706193,0.7420214967,0.5745233964,0.5919287814,0.1660540212,0.03073937912,0.9292854426,0.263345264,0.006451611809,0.262687634,0.2628755365,0.235491228,1
549,0.4350135572,0.7190647386,0.4365027153,0.7417683287,0.3840945208,0.05283762906,0.003484232915,0.7610909069,0.6237621434,0.6997319036,0.6142927345,0.1643269645,0.03261661468,0.2800127757,0.1316150577,0.006451611809,0.1243745533,0.1244635193,0.1680415767,1
550,0.4982882521,0.6718565146,0.4222007486,0.7628329583,0.4193966133,0.06402283363,0.006822444365,0.8173743159,0.661083079,0.6420488393,0.6241083225,0.1643544428,0.03546714777,0.9815257701,0.2351662903,0.1268817195,0.2158684775,0.2135193133,0.2174777375,1
551,0.5194150697,0.65111403,0.4022604593,0.7553033749,0.4328265791,0.05691944819,0.005074494631,0.8544082741,0.7536996452,0.6298649714,0.5964874238,0.1688882611,0.03423423972,0.7128612222,0.2268510413,0.006451611809,0.1511794139,0.1512875536,0.2925254913,1
552,0.4851801525,0.6840684429,0.4527037652,0.7949558238,0.4188379083,0.03368190754,0.002405647837,0.8388078882,0.6552645764,0.6514745321,0.6416364615,0.2032818531,0.03270020428,0.9292854426,0.2699271684,0.006451611809,0.2873481058,0.2875536481,0.1630952188,1
553,0.5244959279,0.653214662,0.4428063389,0.8708477493,0.5027394872,0.06180759861,0.005040688683,0.7737481037,0.6500842526,0.627659575,0.6327565346,0.1983929866,0.0503572084,0.9292854426,0.1698300597,0.006451611809,0.1622587563,0.1623748212,0.1751677914,1
554,0.5046136568,0.6545896036,0.4171267957,0.781104215,0.4423943504,0.04557109577,0.003813418168,0.8760837983,0.7552882749,0.594281825,0.6059923305,0.1660345727,0.05539693271,0.8345998441,0.2532854477,0.006451611809,0.1937097927,0.1938483548,0.2127571345,1
555,0.4971048861,0.6744827573,0.4884947255,0.8418700565,0.4271277134,0.035620095,0.002085024614,0.8484700275,0.6699192262,0.6140459929,0.6506913124,0.1724092988,0.03511123063,0.9549628925,0.1090147751,0.05806451509,0.1340243031,0.1330472103,0.1089829746,1
556,0.4837877885,0.6569913906,0.4238801839,0.7363135265,0.3919281507,0.03540384433,0.002074680539,0.8804480838,0.7517872763,0.6276803107,0.6031758457,0.1461246187,0.03948931971,0.6426695793,0.2702169367,0.1440860206,0.1772694782,0.1745350501,0.2389617942,1
557,0.7087514751,0.4482190751,0.2652843337,0.7413655448,0.561730623,0.7820900427,0.6509981639,0.7330975077,0.7086711889,0,0.4537041427,0.246671994,0.03880903354,0.9549628925,0.006053536006,0.006451611809,0.01679771265,0.01680972818,0.05565806251,1
558,0.5852787955,0.3381050832,0.191461797,0.560496658,0.4630567616,0.04772236407,0.004553760891,0.9212585264,0.867176365,0.2144772107,0.3398811513,0.1599560936,0.03034248032,0.5094746006,0.06356212756,0.006451611809,0.03323802716,0.03326180258,0.2658902684,1
559,0.5973890622,0.3920993635,0.256266005,0.5974022674,0.431471867,0.1062224834,0.02814336667,0.9158861779,0.8719141321,0.2144772107,0.4114405121,0.1879874656,0.03122085049,0.9549628925,0.3161553742,0.006451611809,0.2233738385,0.2235336195,0.2830161442,1
560,0.567234188,0.5572467689,0.348635704,0.6713708197,0.4071741749,0.0995923478,0.02009733565,0.9158419856,0.865505126,0.2140957464,0.4917848055,0.1917200307,0.03948931971,0.7510537314,0.1539737744,0.006451611809,0.1065046462,0.1065808298,0.2177453597,1
561,0.6018405736,0.2389624478,0.1391390462,0.5050531289,0.4636832167,0.03240870183,0.001455961808,0.8970213811,0.8216426246,0.09317343214,0.2787958303,0.260530453,0.03380245789,0.9549628925,0.2324725962,0.0236559129,0.1876340243,0.1874105866,0.3156910554,1
562,0.5788464256,0.4432479445,0.3031381289,0.6929057405,0.4753685096,0.06307863416,0.01331839628,0.9635512006,0.9257028752,0.21442495,0.4459087576,0.2278715355,0.1271578297,0.9044498746,0.2410064003,0.05806451509,0.2001429593,0.1992131617,0.2746129292,1
563,0.5857458371,0.4876823095,0.3450576751,0.6862534314,0.425329718,0.08016902643,0.01951887146,0.9523513531,0.9111901133,0.2147201964,0.4851919445,0.2526938359,0.03146374,0.9044498746,0.4057538266,0.006451611809,0.2659042173,0.2660944206,0.2867421228,1
564,0.579096699,0.4147180966,0.2618652773,0.6067308331,0.4346980889,0.05650988742,0.009049055997,0.9363438512,0.8882713783,0.2144559179,0.4046231662,0.2409644361,0.03766650849,0.9044498746,0.2467847757,0.040860214,0.25768406,0.2571530758,0.1776612326,1
565,0.596656403,0.3478405271,0.2179810032,0.6181342015,0.4913879758,0.06268340448,0.007840643004,0.9066813753,0.8384947425,0.2140649143,0.3714061225,0.2455004184,0.03122085049,0.8804154546,0.174583977,0.006451611809,0.1947819871,0.1949213162,0.2061424001,1
566,0.5358255218,0.5860788228,0.3676482428,0.6625298147,0.3788303717,0.07248452905,0.01032723382,0.8644894876,0.7832915181,0.2144772107,0.5055025298,0.2533878562,0.04210966489,0.9549628925,0.2028691238,0.1096774184,0.1165117941,0.1144492132,0.2178578317,1
567,0.5451226837,0.5960962088,0.3659603216,0.6596829852,0.3778241633,0.06904369509,0.007824986412,0.8289771166,0.7397881764,0.21494465,0.5094572774,0.1556501424,0.04169662664,0.4131969149,0.1763407637,0.006451611809,0.07898498928,0.07904148784,0.4041292766,1
568,0.6348404481,0.4732700408,0.3486428827,0.7136401342,0.4481653968,0.03492258549,0.002308243784,0.9439912576,0.9005776145,0.03871352143,0.4589226534,0.2866949822,0.03270020428,0.9815257701,0.1085853012,0.006451611809,0.2258756254,0.226037196,0.09299792959,1
569,0.6736808444,0.4434754211,0.258194301,0.7379297288,0.5657700568,0.07059982784,0.007699879672,0.9008108306,0.8450649923,0.01091476071,0.435803512,0.3173875792,0.0371990562,0.9815257701,0.115626228,0.006451611809,0.2462473195,0.2464234621,0.05258012953,1
570,0.7408297936,0.4607519545,0.2006983574,0.7930572203,0.6790226361,0.0283645757,0.001341387613,0.9151610414,0.8281350601,0.02275379286,0.4592763834,0.266203074,0.04068000065,0.9044498746,0.0552155856,0.006451611809,0.03109363831,0.03111587983,0.2256013201,1
571,0.6511354013,0.4359403496,0.2886559528,0.7560971348,0.551718403,0.05110688671,0.004192555827,0.904293774,0.8438572626,0.3996569464,0.4580390039,0.2958811,0.09142029975,0.8804154546,0.1362282058,0.006451611809,0.1822730522,0.1824034335,0.07976902932,1
572,0.7126233973,0.3960940862,0.07974531425,0.6706233328,0.68603182,0.08168047173,0.009257096208,0.8823030442,0.8249707563,0.02427184643,0.3524500915,0.2819237236,0.03058015127,0.7316807174,0.1216183253,0.006451611809,0.3137955683,0.3140200286,0.08785062017,1
573,0.642872044,0.4359777602,0.3090279869,0.7307888961,0.5059888255,0.04083588772,0.002769786223,0.945395485,0.9171911011,0.3339831071,0.4482289126,0.3049364941,0.09647300356,0.9815257701,0.1535138884,0.006451611809,0.2380271623,0.2381974249,0.1183326841,1
574,0.6885690079,0.4716766936,0.2054846543,0.7246723467,0.6077168112,0.0312213892,0.001995690283,0.9542731607,0.9111753017,0.02713178214,0.4340926493,0.3643108192,0.0320361399,0.9815257701,0.152063562,0.006451611809,0.1350964975,0.135193133,0.2145427847,1
575,0.6470661001,0.5397261235,0.3908176469,0.7662737108,0.4553649727,0.02875839189,0.001875237749,0.9566252365,0.9150497529,0.3959007536,0.5045689181,0.3085268894,0.04986735336,0.9044498746,0.2820191065,0.006451611809,0.2558970693,0.2560801144,0.1401651471,1
576,0.6381690415,0.3792331253,0.1576119363,0.6007119919,0.5372590915,0.04090946466,0.003394458872,0.9507602435,0.9116467074,0.02657973929,0.3526845168,0.3153968453,0.04078065093,0.9044498746,0.06081911903,0.006451611809,0.02644746247,0.02646638054,0.411190511,1
577,0.651116136,0.4227362891,0.2637712803,0.7123905371,0.5351998361,0.03480478346,0.002405608038,0.9368865684,0.8827254549,0.3605299857,0.4303002786,0.2349216189,0.04866332238,0.9815257701,0.0495784595,0.006451611809,0.02894924946,0.02896995708,0.2792149597,1
578,0.6451786892,0.5465206873,0.3994154764,0.9048176141,0.580804487,0.06398193887,0.006623804393,0.9116700231,0.8419900628,0.4714151821,0.5859725833,0.3877491707,0.06469778653,0.9292854426,0.1079460269,0.006451611809,0.03502501787,0.03505007153,0.2458234005,1
579,0.7266307436,0.5177027074,0.3096063863,0.9246852964,0.6934552381,0.07041486253,0.007312027231,0.835078563,0.6978749233,0.4800336286,0.5619009551,0.4040391586,0.04088152251,0.7915609341,0.1223706772,0.09247311728,0.04145818442,0.03969957082,0.231115124,1
